season,round,leg,leg_finish,entry_number,leg_time
2020,12,2,34,51,4622.0
2020,12,2,35,65,4643.0
2020,12,2,36,64,4671.0
2020,12,2,37,60,4749.0
2020,12,2,38,61,4793.0
2020,12,2,39,67,4960.0
2020,12,2,40,71,5102.0
2020,12,2,41,59,5104.0
2020,12,2,42,52,5315.0
2020,12,2,43,72,5319.0
2020,12,2,44,68,5392.0
2020,12,2,45,44,5563.0
2020,12,2,46,46,6076.0
2020,12,2,47,74,6288.0
2020,12,2,48,75,6611.0
2020,12,2,49,70,6775.0
2020,12,2,50,34,6999.0
2020,12,2,51,37,7479.0
2020,12,2,52,66,7785.0
2020,12,2,53,58,7785.0
2020,12,2,54,48,7866.0
2020,12,2,55,76,9591.0
2020,12,3,1,11,1598.0
2020,12,3,2,17,1600.0
2020,12,3,3,6,1622.0
2020,12,3,4,8,1624.0
2020,12,3,5,33,1625.0
2020,12,3,6,3,1649.0
2020,12,3,7,7,1688.0
2020,12,3,8,24,1692.0
2020,12,3,9,44,1693.0
2020,12,3,10,34,1717.0
2020,12,3,11,30,1725.0
2020,12,3,12,37,1730.0
2020,12,3,13,29,1734.0
2020,12,3,14,27,1739.0
2020,12,3,15,32,1748.0
2020,12,3,16,28,1760.0
2020,12,3,17,22,1766.0
2020,12,3,18,23,1774.0
2020,12,3,19,31,1795.0
2020,12,3,20,56,1821.0
2020,12,3,21,38,1856.0
2020,12,3,22,48,1866.0
2020,12,3,23,40,1880.0
2020,12,3,24,47,1894.0
2020,12,3,25,58,1900.0
2020,12,3,26,55,1901.0
2020,12,3,27,63,1910.0
2020,12,3,28,60,1949.0
2020,12,3,29,43,1970.0
2020,12,3,30,57,1970.0
2020,12,3,31,49,1977.0
2020,12,3,32,46,1996.0
2020,12,3,33,73,2001.0
2020,12,3,34,52,2002.0
2020,12,3,35,53,2010.0
2020,12,3,36,61,2012.0
2020,12,3,37,67,2016.0
2020,12,3,38,66,2022.0
2020,12,3,39,65,2035.0
2020,12,3,40,59,2045.0
2020,12,3,41,64,2071.0
2020,12,3,42,45,2107.0
2020,12,3,43,51,2126.0
2020,12,3,44,71,2230.0
2020,12,3,45,72,2341.0
2020,12,3,46,74,2410.0
2020,12,3,47,36,2413.0
2020,12,3,48,68,2462.0
2020,12,3,49,70,2604.0
2020,12,3,50,75,2759.0
2020,17,1,1,6,3217.0
2020,17,1,2,4,3218.0
2020,17,1,3,17,3221.0
2020,17,1,4,33,3226.0
2020,17,1,5,8,3227.0
2020,17,1,6,69,3231.0
2020,17,1,7,34,3273.0
2020,17,1,8,96,3283.0
2020,17,1,9,28,3326.0
2020,17,1,10,27,3327.0
2020,17,1,11,25,3340.0
2020,17,1,12,20,3343.0
2020,17,1,13,22,3349.0
2020,17,1,14,21,3355.0
2020,17,1,15,56,3356.0
2020,17,1,16,58,3361.0
2020,17,1,17,23,3363.0
2020,17,1,18,26,3363.0
2020,17,1,19,55,3366.0
2020,17,1,20,54,3391.0
2020,17,1,21,24,3401.0
2020,17,1,22,36,3444.0
2020,17,1,23,31,3461.0
2020,17,1,24,57,3513.0
2020,17,1,25,35,3529.0
2020,17,1,26,52,3544.0
2020,17,1,27,76,3559.0
2020,17,1,28,78,3561.0
2020,17,1,29,37,3566.0
2020,17,1,30,39,3590.0
2020,17,1,31,59,3591.0
2020,17,1,32,63,3600.0
2020,17,1,33,53,3659.0
2020,17,1,34,80,3707.0
2020,17,1,35,79,3711.0
2020,17,1,36,77,3720.0
2020,17,1,37,73,3726.0
2020,17,1,38,38,3730.0
2020,17,1,39,86,3738.0
2020,17,1,40,65,3749.0
2020,17,1,41,67,3759.0
2020,17,1,42,41,3767.0
2020,17,1,43,45,3768.0
2020,17,1,44,42,3840.0
2020,17,1,45,89,3857.0
2020,17,1,46,18,3862.0
2020,17,1,47,74,3894.0
2020,17,1,48,91,3899.0
2020,17,1,49,32,3918.0
2020,17,1,50,75,3928.0
2020,17,1,51,82,3945.0
2020,17,1,52,103,3952.0
2020,17,1,53,81,3976.0
2020,17,1,54,66,3980.0
2020,17,1,55,99,3986.0
2020,17,1,56,71,4004.0
2020,17,1,57,30,4049.0
2020,17,1,58,95,4057.0
2020,17,1,59,107,4074.0
2020,17,1,60,87,4090.0
2020,17,1,61,50,4096.0
2020,17,1,62,64,4103.0
2020,17,1,63,48,4127.0
2020,17,1,64,93,4128.0
2020,17,1,65,106,4132.0
2020,17,1,66,101,4184.0
2020,17,1,67,104,4204.0
2020,17,1,68,88,4208.0
2020,17,1,69,97,4230.0
2020,17,1,70,98,4238.0
2020,17,1,71,100,4292.0
2020,17,1,72,90,4340.0
2020,17,1,73,105,4375.0
2020,17,1,74,72,4437.0
2020,17,1,75,102,4441.0
2020,17,1,76,92,4685.0
2020,17,1,77,85,4726.0
2020,17,1,78,51,4840.0
2020,17,1,79,70,5070.0
2020,17,1,80,84,5136.0
2020,17,1,81,44,5611.0
2020,17,1,82,94,5747.0
2020,17,1,83,68,5809.0
2020,17,1,84,40,5986.0
2020,17,1,85,29,6275.0
2020,17,2,1,17,3245.0
2020,17,2,2,8,3262.0
2020,17,2,3,6,3268.0
2020,17,2,4,4,3287.0
2020,17,2,5,69,3305.0
2020,17,2,6,18,3309.0
2020,17,2,7,27,3354.0
2020,17,2,8,25,3383.0
2020,17,2,9,21,3390.0
2020,17,2,10,34,3394.0
2020,17,2,11,56,3427.0
2020,17,2,12,20,3434.0
2020,17,2,13,28,3447.0
2020,17,2,14,23,3454.0
2020,17,2,15,52,3457.0
2020,17,2,16,31,3465.0
2020,17,2,17,35,3485.0
2020,17,2,18,26,3491.0
2020,17,2,19,53,3492.0
2020,17,2,20,36,3507.0
2020,17,2,21,55,3511.0
2020,17,2,22,24,3523.0
2020,17,2,23,78,3532.0
2020,17,2,24,63,3543.0
2020,17,2,25,68,3593.0
2020,17,2,26,37,3595.0
2020,17,2,27,29,3640.0
2020,17,2,28,76,3648.0
2020,17,2,29,57,3680.0
2020,17,2,30,40,3693.0
2020,17,2,31,51,3719.0
2020,17,2,32,65,3770.0
2020,17,2,33,42,3787.0
2020,17,2,34,86,3792.0
2020,17,2,35,41,3793.0
2020,17,2,36,39,3803.0
2020,17,2,37,91,3815.0
2020,17,2,38,30,3834.0
2020,17,2,39,75,3838.0
2020,17,2,40,73,3840.0
2020,17,2,41,70,3867.0
2020,17,2,42,71,3872.0
2020,17,2,43,89,3879.0
2020,17,2,44,32,3883.0
2020,17,2,45,81,3891.0
2020,17,2,46,87,3893.0
2020,17,2,47,64,3912.0
2020,17,2,48,82,3918.0
2020,17,2,49,99,3930.0
2020,17,2,50,95,3995.0
2020,17,2,51,107,4000.0
2020,17,2,52,93,4010.0
2020,17,2,53,104,4038.0
2020,17,2,54,54,4068.0
2020,17,2,55,106,4081.0
2020,17,2,56,92,4104.0
2020,17,2,57,98,4130.0
2020,17,2,58,84,4132.0
2020,17,2,59,101,4139.0
2020,17,2,60,100,4153.0
2020,17,2,61,72,4172.0
2020,17,2,62,97,4199.0
2020,17,2,63,105,4269.0
2020,17,2,64,102,4376.0
2020,17,2,65,90,4440.0
2020,17,2,66,33,4445.0
2020,17,2,67,85,4476.0
2020,17,2,68,58,4732.0
2020,17,2,69,77,4761.0
2020,17,2,70,74,4935.0
2020,17,2,71,66,5017.0
2020,17,2,72,103,5089.0
2020,17,2,73,22,5112.0
2020,17,2,74,59,5875.0
2020,17,2,75,79,5915.0
2020,17,3,1,8,1675.0
2020,17,3,2,6,1681.0
2020,17,3,3,17,1683.0
2020,17,3,4,69,1684.0
2020,17,3,5,18,1689.0
2020,17,3,6,4,1691.0
2020,17,3,7,33,1691.0
2020,17,3,8,34,1719.0
2020,17,3,9,27,1721.0
2020,17,3,10,20,1726.0
2020,17,3,11,28,1731.0
2020,17,3,12,21,1732.0
2020,17,3,13,55,1734.0
2020,17,3,14,25,1742.0
2020,17,3,15,36,1743.0
2020,17,3,16,58,1743.0
2020,17,3,17,23,1744.0
2020,17,3,18,26,1750.0
2020,17,3,19,24,1754.0
2020,17,3,20,56,1765.0
2020,17,3,21,30,1767.0
2020,17,3,22,78,1775.0
2020,17,3,23,22,1776.0
2020,17,3,24,35,1798.0
2020,17,3,25,63,1825.0
2020,17,3,26,52,1830.0
2020,17,3,27,59,1830.0
2020,17,3,28,76,1833.0
2020,17,3,29,57,1838.0
2020,17,3,30,37,1846.0
2020,17,3,31,79,1864.0
2020,17,3,32,54,1867.0
2020,17,3,33,77,1877.0
2020,17,3,34,73,1887.0
2020,17,3,35,51,1924.0
2020,17,3,36,40,1926.0
2020,17,3,37,70,1927.0
2020,17,3,38,75,1927.0
2020,17,3,39,39,1927.0
2020,17,3,40,84,1928.0
2020,17,3,41,68,1940.0
2020,17,3,42,87,1941.0
2020,17,3,43,41,1942.0
2020,17,3,44,86,1943.0
2020,17,3,45,42,1954.0
2020,17,3,46,74,1960.0
2020,17,3,47,65,1960.0
2020,17,3,48,66,1965.0
2020,17,3,49,81,1970.0
2020,17,3,50,91,1975.0
2020,17,3,51,32,1976.0
2020,17,3,52,89,1990.0
2020,17,3,53,82,1999.0
2020,17,3,54,99,2007.0
2020,17,3,55,72,2007.0
2020,17,3,56,71,2037.0
2020,17,3,57,103,2052.0
2020,17,3,58,95,2073.0
2020,17,3,59,98,2093.0
2020,17,3,60,107,2097.0
2020,17,3,61,100,2106.0
2020,17,3,62,106,2117.0
2020,17,3,63,53,2139.0
2020,17,3,64,97,2143.0
2020,17,3,65,93,2144.0
2020,17,3,66,105,2152.0
2020,17,3,67,85,2154.0
2020,17,3,68,102,2181.0
2020,17,3,69,92,2184.0
2020,17,3,70,90,2205.0
2020,17,3,71,104,2344.0
2021,1,1,1,8,1457.0
2021,1,1,2,69,1460.0
2021,1,1,3,33,1466.0
2021,1,1,4,11,1473.0
2021,1,1,5,1,1474.0
2021,1,1,6,6,1500.0
2021,1,1,7,7,1525.0
2021,1,1,8,25,1535.0
2021,1,1,9,20,1544.0
2021,1,1,10,44,1547.0
2021,1,1,11,18,1556.0
2021,1,1,12,21,1561.0
2021,1,1,13,23,1566.0
2021,1,1,14,30,1569.0
2021,1,1,15,24,1574.0
2021,1,1,16,29,1577.0
2021,1,1,17,55,1578.0
2021,1,1,18,26,1607.0
2021,1,1,19,22,1608.0
2021,1,1,20,32,1635.0
2021,1,1,21,28,1651.0
2021,1,1,22,43,1653.0
2021,1,1,23,39,1679.0
2021,1,1,24,40,1684.0
2021,1,1,25,52,1691.0
2021,1,1,26,57,1704.0
2021,1,1,27,61,1707.0
2021,1,1,28,36,1725.0
2021,1,1,29,56,1728.0
2021,1,1,30,54,1741.0
2021,1,1,31,34,1747.0
2021,1,1,32,37,1755.0
2021,1,1,33,42,1758.0
2021,1,1,34,38,1765.0
2021,1,1,35,72,1774.0
2021,1,1,36,49,1816.0
2021,1,1,37,45,1842.0
2021,1,1,38,31,1845.0
2021,1,1,39,76,1846.0
2021,1,1,40,79,1864.0
2021,1,1,41,71,1882.0
2021,1,1,42,80,1891.0
2021,1,1,43,93,1891.0
2021,1,1,44,73,1904.0
2021,1,1,45,88,1907.0
2021,1,1,46,47,1908.0
2021,1,1,47,82,1909.0
2021,1,1,48,77,1927.0
2021,1,1,49,74,1945.0
2021,1,1,50,35,1947.0
2021,1,1,51,67,1951.0
2021,1,1,52,53,1956.0
2021,1,1,53,92,1964.0
2021,1,1,54,63,1976.0
2021,1,1,55,60,1978.0
2021,1,1,56,89,1980.0
2021,1,1,57,65,1980.0
2021,1,1,58,75,1986.0
2021,1,1,59,94,1990.0
2021,1,1,60,59,2034.0
2021,1,1,61,85,2034.0
2021,1,1,62,96,2042.0
2021,1,1,63,91,2108.0
2021,1,1,64,64,2115.0
2021,1,1,65,83,2115.0
2021,1,1,66,87,2131.0
2021,1,1,67,84,2157.0
2021,1,1,68,58,2167.0
2021,1,1,69,95,2205.0
2021,1,1,70,86,2248.0
2021,1,1,71,27,2260.0
2021,1,1,72,46,2296.0
2021,1,1,73,90,2406.0
2021,1,1,74,66,2451.0
2021,1,1,75,78,2567.0
2021,1,1,76,70,2847.0
2021,1,2,1,1,4170.0
2021,1,2,2,33,4171.0
2021,1,2,3,8,4205.0
2021,1,2,4,11,4223.0
2021,1,2,5,69,4229.0
2021,1,2,6,6,4246.0
2021,1,2,7,18,4325.0
2021,1,2,8,25,4332.0
2021,1,2,9,20,4370.0
2021,1,2,10,44,4400.0
2021,1,2,11,24,4425.0
2021,1,2,12,23,4462.0
2021,1,2,13,21,4462.0
2021,1,2,14,55,4479.0
2021,1,2,15,30,4481.0
2021,1,2,16,29,4535.0
2021,1,2,17,39,4664.0
2021,1,2,18,22,4697.0
2021,1,2,19,52,4721.0
2021,1,2,20,28,4754.0
2021,1,2,21,32,4773.0
2021,1,2,22,47,4844.0
2021,1,2,23,61,4854.0
2021,1,2,24,26,4859.0
2021,1,2,25,43,4882.0
2021,1,2,26,40,4932.0
2021,1,2,27,7,4947.0
2021,1,2,28,36,4990.0
2021,1,2,29,56,4997.0
2021,1,2,30,72,5067.0
2021,1,2,31,42,5070.0
2021,1,2,32,34,5070.0
2021,1,2,33,38,5113.0
2021,1,2,34,54,5127.0
2021,1,2,35,46,5145.0
2021,1,2,36,58,5193.0
2021,1,2,37,79,5354.0
2021,1,2,38,49,5362.0
2021,1,2,39,53,5363.0
2021,1,2,40,92,5384.0
2021,1,2,41,80,5407.0
2021,1,2,42,70,5415.0
2021,1,2,43,76,5432.0
2021,1,2,44,37,5437.0
2021,1,2,45,35,5461.0
2021,1,2,46,31,5476.0
2021,1,2,47,88,5517.0
2021,1,2,48,93,5525.0
2021,1,2,49,27,5539.0
2021,1,2,50,45,5547.0
2021,1,2,51,59,5593.0
2021,1,2,52,74,5621.0
2021,1,2,53,60,5655.0
2021,1,2,54,67,5663.0
2021,1,2,55,63,5691.0
2021,1,2,56,94,5705.0
2021,1,2,57,91,5712.0
2021,1,2,58,85,5732.0
2021,1,2,59,89,5736.0
2021,1,2,60,66,5822.0
2021,1,2,61,87,5939.0
2021,1,2,62,84,5945.0
2021,1,2,63,71,6073.0
2021,1,2,64,95,6144.0
2021,1,2,65,86,6169.0
2021,1,2,66,64,6279.0
2021,1,2,67,75,6342.0
2021,1,2,68,57,6485.0
2021,1,2,69,83,6687.0
2021,1,2,70,77,6911.0
2021,1,2,71,82,7027.0
2021,1,2,72,90,7263.0
2021,1,2,73,73,8051.0
2021,1,2,74,96,8384.0
2021,1,3,1,1,2547.0
2021,1,3,2,11,2564.0
2021,1,3,3,33,2567.0
2021,1,3,4,6,2581.0
2021,1,3,5,18,2592.0
2021,1,3,6,7,2607.0
2021,1,3,7,30,2676.0
2021,1,3,8,23,2689.0
2021,1,3,9,22,2722.0
2021,1,3,10,52,2789.0
2021,1,3,11,55,2789.0
2021,1,3,12,28,2797.0
2021,1,3,13,21,2814.0
2021,1,3,14,26,2827.0
2021,1,3,15,29,2830.0
2021,1,3,16,37,2856.0
2021,1,3,17,39,2872.0
2021,1,3,18,32,2972.0
2021,1,3,19,47,2983.0
2021,1,3,20,61,3002.0
2021,1,3,21,54,3014.0
2021,1,3,22,56,3038.0
2021,1,3,23,43,3053.0
2021,1,3,24,36,3066.0
2021,1,3,25,27,3083.0
2021,1,3,26,72,3092.0
2021,1,3,27,40,3114.0
2021,1,3,28,76,3116.0
2021,1,3,29,34,3145.0
2021,1,3,30,58,3152.0
2021,1,3,31,46,3155.0
2021,1,3,32,79,3176.0
2021,1,3,33,80,3257.0
2021,1,3,34,92,3260.0
2021,1,3,35,69,3294.0
2021,1,3,36,93,3307.0
2021,1,3,37,35,3311.0
2021,1,3,38,67,3314.0
2021,1,3,39,88,3326.0
2021,1,3,40,94,3330.0
2021,1,3,41,31,3335.0
2021,1,3,42,73,3350.0
2021,1,3,43,60,3360.0
2021,1,3,44,89,3363.0
2021,1,3,45,53,3372.0
2021,1,3,46,38,3378.0
2021,1,3,47,44,3379.0
2021,1,3,48,45,3394.0
2021,1,3,49,25,3413.0
2021,1,3,50,24,3420.0
2021,1,3,51,59,3429.0
2021,1,3,52,77,3434.0
2021,1,3,53,96,3443.0
2021,1,3,54,63,3468.0
2021,1,3,55,74,3482.0
2021,1,3,56,20,3485.0
2021,1,3,57,75,3497.0
2021,1,3,58,84,3510.0
2021,1,3,59,87,3512.0
2021,1,3,60,71,3553.0
2021,1,3,61,42,3698.0
2021,1,3,62,86,3731.0
2021,1,3,63,83,3735.0
2021,1,3,64,95,3783.0
2021,1,3,65,64,3857.0
2021,1,3,66,82,3894.0
2021,1,3,67,85,4533.0
2021,1,3,68,90,4550.0
2021,1,4,1,1,2401.0
2021,1,4,2,11,2406.0
2021,1,4,3,33,2421.0
2021,1,4,4,6,2459.0
2021,1,4,5,21,2474.0
2021,1,4,6,69,2488.0
2021,1,4,7,20,2491.0
2021,1,4,8,29,2506.0
2021,1,4,9,25,2512.0
2021,1,4,10,44,2518.0
2021,1,4,11,55,2527.0
2021,1,4,12,18,2540.0
2021,1,4,13,22,2541.0
2021,1,4,14,24,2558.0
2021,1,4,15,30,2578.0
2021,1,4,16,7,2610.0
2021,1,4,17,28,2615.0
2021,1,4,18,26,2623.0
2021,1,4,19,52,2639.0
2021,1,4,20,39,2667.0
2021,1,4,21,32,2673.0
2021,1,4,22,40,2712.0
2021,1,4,23,56,2717.0
2021,1,4,24,36,2737.0
2021,1,4,25,37,2745.0
2021,1,4,26,47,2756.0
2021,1,4,27,43,2778.0
2021,1,4,28,38,2805.0
2021,1,4,29,34,2810.0
2021,1,4,30,42,2813.0
2021,1,4,31,54,2833.0
2021,1,4,32,58,2864.0
2021,1,4,33,27,2879.0
2021,1,4,34,72,2886.0
2021,1,4,35,53,2926.0
2021,1,4,36,31,2959.0
2021,1,4,37,45,2970.0
2021,1,4,38,60,2996.0
2021,1,4,39,93,3003.0
2021,1,4,40,67,3034.0
2021,1,4,41,92,3046.0
2021,1,4,42,46,3054.0
2021,1,4,43,79,3067.0
2021,1,4,44,80,3068.0
2021,1,4,45,94,3097.0
2021,1,4,46,35,3112.0
2021,1,4,47,76,3322.0
2021,1,4,48,71,4020.0
2021,1,4,49,74,4020.0
2021,1,4,50,95,4020.0
2021,1,4,51,73,4020.0
2021,1,4,52,64,4020.0
2021,1,4,53,63,4020.0
2021,1,4,54,90,4020.0
2021,1,4,55,89,4020.0
2021,1,4,56,83,4020.0
2021,1,4,57,87,4020.0
2021,1,4,58,59,4020.0
2021,1,4,59,85,4020.0
2021,1,4,60,84,4020.0
2021,1,4,61,86,4020.0
2021,1,4,62,75,4020.0
2021,1,4,63,96,4020.0
2021,3,1,1,8,1910.0
2021,3,1,2,42,1926.0
2021,3,1,3,69,1931.0
2021,3,1,4,11,1940.0
2021,3,1,5,33,1942.0
2021,3,1,6,3,1945.0
2021,3,1,7,18,1949.0
2021,3,1,8,2,1956.0
2021,3,1,9,1,1960.0
2021,3,1,10,44,1976.0
2021,3,1,11,25,1998.0
2021,3,1,12,27,2012.0
2021,3,1,13,20,2015.0
2021,3,1,14,31,2018.0
2021,3,1,15,30,2029.0
2021,3,1,16,37,2034.0
2021,3,1,17,38,2040.0
2021,3,1,18,22,2041.0
2021,3,1,19,21,2045.0
2021,3,1,20,34,2052.0
2021,3,1,21,12,2053.0
2021,3,1,22,32,2053.0
2021,3,1,23,35,2055.0
2021,3,1,24,26,2094.0
2021,3,1,25,36,2102.0
2021,3,1,26,29,2104.0
2021,3,1,27,40,2106.0
2021,3,1,28,28,2107.0
2021,3,1,29,47,2122.0
2021,3,1,30,52,2129.0
2021,3,1,31,39,2141.0
2021,3,1,32,57,2157.0
2021,3,1,33,7,2159.0
2021,3,1,34,41,2161.0
2021,3,1,35,51,2166.0
2021,3,1,36,43,2176.0
2021,3,1,37,50,2182.0
2021,3,1,38,46,2191.0
2021,3,1,39,64,2203.0
2021,3,1,40,49,2217.0
2021,3,1,41,63,2222.0
2021,3,1,42,56,2265.0
2021,3,1,43,48,2278.0
2021,3,1,44,45,2280.0
2021,3,1,45,53,2294.0
2021,3,1,46,61,2446.0
2021,3,1,47,59,2451.0
2021,3,1,48,23,2493.0
2021,3,1,49,62,2494.0
2021,3,1,50,55,2526.0
2021,3,1,51,66,2595.0
2021,3,1,52,65,2743.0
2021,3,1,53,60,2866.0
2021,3,1,54,54,3115.0
2021,3,2,1,11,4297.0
2021,3,2,2,8,4301.0
2021,3,2,3,69,4305.0
2021,3,2,4,33,4332.0
2021,3,2,5,42,4338.0
2021,3,2,6,2,4342.0
2021,3,2,7,18,4357.0
2021,3,2,8,3,4376.0
2021,3,2,9,44,4417.0
2021,3,2,10,25,4502.0
2021,3,2,11,12,4522.0
2021,3,2,12,20,4535.0
2021,3,2,13,27,4574.0
2021,3,2,14,30,4579.0
2021,3,2,15,26,4579.0
2021,3,2,16,38,4581.0
2021,3,2,17,22,4611.0
2021,3,2,18,34,4634.0
2021,3,2,19,32,4634.0
2021,3,2,20,36,4648.0
2021,3,2,21,29,4760.0
2021,3,2,22,39,4800.0
2021,3,2,23,23,4821.0
2021,3,2,24,57,4880.0
2021,3,2,25,43,4892.0
2021,3,2,26,41,4898.0
2021,3,2,27,1,4916.0
2021,3,2,28,51,4919.0
2021,3,2,29,64,4962.0
2021,3,2,30,49,4994.0
2021,3,2,31,56,5071.0
2021,3,2,32,63,5081.0
2021,3,2,33,45,5109.0
2021,3,2,34,53,5153.0
2021,3,2,35,48,5156.0
2021,3,2,36,52,5161.0
2021,3,2,37,65,5175.0
2021,3,2,38,35,5184.0
2021,3,2,39,54,5301.0
2021,3,2,40,66,5313.0
2021,3,2,41,47,5344.0
2021,3,2,42,61,5553.0
2021,3,2,43,59,5596.0
2021,3,2,44,62,5623.0
2021,3,2,45,28,5681.0
2021,3,2,46,55,5695.0
2021,3,2,47,40,5698.0
2021,3,2,48,7,5812.0
2021,3,2,49,46,5890.0
2021,3,2,50,60,6239.0
2021,3,2,51,21,6355.0
2021,3,2,52,37,7881.0
2021,3,2,53,50,8158.0
2021,3,3,1,69,1210.0
2021,3,3,2,11,1211.0
2021,3,3,3,33,1215.0
2021,3,3,4,42,1216.0
2021,3,3,5,8,1217.0
2021,3,3,6,1,1219.0
2021,3,3,7,18,1220.0
2021,3,3,8,2,1229.0
2021,3,3,9,3,1237.0
2021,3,3,10,44,1255.0
2021,3,3,11,7,1259.0
2021,3,3,12,37,1288.0
2021,3,3,13,20,1293.0
2021,3,3,14,25,1295.0
2021,3,3,15,26,1296.0
2021,3,3,16,38,1297.0
2021,3,3,17,27,1300.0
2021,3,3,18,35,1304.0
2021,3,3,19,30,1306.0
2021,3,3,20,22,1309.0
2021,3,3,21,36,1317.0
2021,3,3,22,28,1325.0
2021,3,3,23,32,1325.0
2021,3,3,24,34,1333.0
2021,3,3,25,47,1349.0
2021,3,3,26,39,1351.0
2021,3,3,27,40,1352.0
2021,3,3,28,29,1352.0
2021,3,3,29,23,1354.0
2021,3,3,30,57,1367.0
2021,3,3,31,51,1368.0
2021,3,3,32,46,1374.0
2021,3,3,33,43,1384.0
2021,3,3,34,41,1385.0
2021,3,3,35,60,1400.0
2021,3,3,36,49,1405.0
2021,3,3,37,63,1407.0
2021,3,3,38,64,1408.0
2021,3,3,39,50,1413.0
2021,3,3,40,53,1433.0
2021,3,3,41,56,1436.0
2021,3,3,42,65,1445.0
2021,3,3,43,45,1463.0
2021,3,3,44,48,1466.0
2021,3,3,45,66,1467.0
2021,3,3,46,59,1476.0
2021,3,3,47,61,1546.0
2021,3,3,48,62,1550.0
2021,3,3,49,55,1583.0
2021,3,3,50,21,1637.0
2021,3,3,51,54,1890.0
2021,3,3,52,52,1996.0
2021,4,1,1,11,3336.0
2021,4,1,2,1,3344.0
2021,4,1,3,33,3344.0
2021,4,1,4,8,3368.0
2021,4,1,5,42,3391.0
2021,4,1,6,16,3411.0
2021,4,1,7,44,3418.0
2021,4,1,8,7,3428.0
2021,4,1,9,18,3480.0
2021,4,1,10,24,3534.0
2021,4,1,11,21,3542.0
2021,4,1,12,25,3586.0
2021,4,1,13,27,3597.0
2021,4,1,14,32,3599.0
2021,4,1,15,22,3599.0
2021,4,1,16,38,3625.0
2021,4,1,17,34,3625.0
2021,4,1,18,28,3627.0
2021,4,1,19,35,3672.0
2021,4,1,20,37,3814.0
2021,4,1,21,31,3852.0
2021,4,1,22,48,3862.0
2021,4,1,23,51,3883.0
2021,4,1,24,49,3885.0
2021,4,1,25,39,3888.0
2021,4,1,26,45,3897.0
2021,4,1,27,62,3899.0
2021,4,1,28,43,3921.0
2021,4,1,29,52,3933.0
2021,4,1,30,50,3982.0
2021,4,1,31,58,3989.0
2021,4,1,32,68,3990.0
2021,4,1,33,59,4022.0
2021,4,1,34,47,4023.0
2021,4,1,35,64,4056.0
2021,4,1,36,65,4060.0
2021,4,1,37,23,4062.0
2021,4,1,38,46,4074.0
2021,4,1,39,57,4133.0
2021,4,1,40,55,4176.0
2021,4,1,41,81,4209.0
2021,4,1,42,40,4214.0
2021,4,1,43,53,4235.0
2021,4,1,44,78,4237.0
2021,4,1,45,56,4280.0
2021,4,1,46,73,4293.0
2021,4,1,47,71,4304.0
2021,4,1,48,66,4336.0
2021,4,1,49,67,4347.0
2021,4,1,50,77,4370.0
2021,4,1,51,74,4405.0
2021,4,1,52,63,4461.0
2021,4,1,53,75,4464.0
2021,4,1,54,76,4518.0
2021,4,1,55,80,4596.0
2021,4,1,56,79,4635.0
2021,4,1,57,26,4797.0
2021,4,1,58,60,5268.0
2021,4,1,59,20,5908.0
2021,4,1,60,72,6612.0
2021,4,2,1,1,4251.0
2021,4,2,2,33,4257.0
2021,4,2,3,8,4264.0
2021,4,2,4,11,4269.0
2021,4,2,5,16,4273.0
2021,4,2,6,18,4282.0
2021,4,2,7,44,4321.0
2021,4,2,8,42,4436.0
2021,4,2,9,24,4487.0
2021,4,2,10,25,4488.0
2021,4,2,11,32,4517.0
2021,4,2,12,20,4525.0
2021,4,2,13,34,4538.0
2021,4,2,14,22,4557.0
2021,4,2,15,21,4558.0
2021,4,2,16,35,4617.0
2021,4,2,17,27,4701.0
2021,4,2,18,28,4702.0
2021,4,2,19,37,4817.0
2021,4,2,20,49,4825.0
2021,4,2,21,45,4841.0
2021,4,2,22,51,4850.0
2021,4,2,23,43,4861.0
2021,4,2,24,46,4864.0
2021,4,2,25,31,4892.0
2021,4,2,26,58,4915.0
2021,4,2,27,50,4915.0
2021,4,2,28,39,4980.0
2021,4,2,29,48,4991.0
2021,4,2,30,63,5015.0
2021,4,2,31,23,5047.0
2021,4,2,32,59,5082.0
2021,4,2,33,65,5159.0
2021,4,2,34,64,5236.0
2021,4,2,35,53,5284.0
2021,4,2,36,78,5284.0
2021,4,2,37,71,5299.0
2021,4,2,38,66,5332.0
2021,4,2,39,57,5357.0
2021,4,2,40,60,5394.0
2021,4,2,41,72,5576.0
2021,4,2,42,74,5596.0
2021,4,2,43,75,5675.0
2021,4,2,44,67,5714.0
2021,4,2,45,76,5841.0
2021,4,2,46,80,5859.0
2021,4,2,47,40,5946.0
2021,4,2,48,7,6077.0
2021,4,2,49,79,6087.0
2021,4,2,50,81,6951.0
2021,4,2,51,56,7130.0
2021,4,2,52,73,7394.0
2021,4,2,53,55,8975.0
2021,4,2,54,52,9150.0
2021,4,2,55,47,9589.0
2021,4,2,56,77,10069.0
2021,4,2,57,68,10069.0
2021,4,3,1,33,2680.0
2021,4,3,2,11,2684.0
2021,4,3,3,1,2687.0
2021,4,3,4,42,2723.0
2021,4,3,5,18,2732.0
2021,4,3,6,8,2734.0
2021,4,3,7,7,2777.0
2021,4,3,8,44,2782.0
2021,4,3,9,16,2787.0
2021,4,3,10,20,2831.0
2021,4,3,11,25,2836.0
2021,4,3,12,22,2849.0
2021,4,3,13,28,2858.0
